,player,balloon_color,window_start,window_end,pop_count,score_in_window,bonus_hits
8267,Scooby_Doo,red,2025-02-05 11:17:20+00:00,2025-02-05 11:17:30+00:00,1,100,0
8268,Mickey,black,2025-02-05 11:16:20+00:00,2025-02-05 11:16:30+00:00,1,80,1
8269,Pikachu,red,2025-02-05 11:16:00+00:00,2025-02-05 11:16:10+00:00,1,100,1
8270,Mickey,red,2025-02-05 11:14:40+00:00,2025-02-05 11:14:50+00:00,1,100,1
8271,Homer_Simpson,green,2025-02-05 11:14:00+00:00,2025-02-05 11:14:10+00:00,1,60,0
8272,Pikachu,white,2025-02-05 11:12:20+00:00,2025-02-05 11:12:30+00:00,1,70,0
8273,Bugs_Bunny,orange,2025-02-05 11:07:20+00:00,2025-02-05 11:07:30+00:00,1,30,1
8274,Homer_Simpson,blue,2025-02-05 11:03:50+00:00,2025-02-05 11:04:00+00:00,1,75,1
8275,Pikachu,red,2025-02-05 14:47:40+00:00,2025-02-05 14:47:50+00:00,1,100,1
8276,Mickey,black,2025-02-05 14:39:10+00:00,2025-02-05 14:39:20+00:00,1,80,1
8277,Mickey,blue,2025-02-05 14:31:40+00:00,2025-02-05 14:31:50+00:00,1,75,0
8278,Doraemon,black,2025-02-05 14:29:10+00:00,2025-02-05 14:29:20+00:00,1,80,0
8279,Pikachu,yellow,2025-02-05 14:24:50+00:00,2025-02-05 14:25:00+00:00,1,50,1
8280,SpongeBob,blue,2025-02-05 14:24:00+00:00,2025-02-05 14:24:10+00:00,1,75,1
8281,Homer_Simpson,blue,2025-02-05 14:22:50+00:00,2025-02-05 14:23:00+00:00,1,75,1
8282,Scooby_Doo,green,2025-02-05 14:11:10+00:00,2025-02-05 14:11:20+00:00,1,60,1
8283,Doraemon,blue,2025-02-05 14:09:10+00:00,2025-02-05 14:09:20+00:00,1,75,1
8284,Jerry,yellow,2025-02-05 14:05:00+00:00,2025-02-05 14:05:10+00:00,1,50,1
8285,Pikachu,white,2025-02-05 14:04:50+00:00,2025-02-05 14:05:00+00:00,1,70,0
8286,Bugs_Bunny,grey,2025-02-05 13:56:20+00:00,2025-02-05 13:56:30+00:00,1,45,1
8287,Homer_Simpson,blue,2025-02-05 13:47:50+00:00,2025-02-05 13:48:00+00:00,1,75,1
8288,Bugs_Bunny,orange,2025-02-05 13:40:50+00:00,2025-02-05 13:41:00+00:00,1,30,1
8289,Pikachu,yellow,2025-02-05 13:34:20+00:00,2025-02-05 13:34:30+00:00,1,50,1
8290,Jerry,black,2025-02-05 13:32:10+00:00,2025-02-05 13:32:20+00:00,1,80,0
8291,Homer_Simpson,purple,2025-02-05 13:30:50+00:00,2025-02-05 13:31:00+00:00,1,40,0
8292,Jerry,brown,2025-02-05 13:28:50+00:00,2025-02-05 13:29:00+00:00,1,35,1
8293,SpongeBob,blue,2025-02-05 13:26:30+00:00,2025-02-05 13:26:40+00:00,1,75,1
8294,Tom,grey,2025-02-05 13:24:00+00:00,2025-02-05 13:24:10+00:00,2,90,2
8295,Doraemon,blue,2025-02-05 13:07:50+00:00,2025-02-05 13:08:00+00:00,1,75,1
8296,Jerry,black,2025-02-05 13:07:10+00:00,2025-02-05 13:07:20+00:00,1,80,0
8297,Jerry,brown,2025-02-05 13:00:20+00:00,2025-02-05 13:00:30+00:00,1,35,1
8298,Jerry,yellow,2025-02-05 12:49:20+00:00,2025-02-05 12:49:30+00:00,2,100,2
8299,Bugs_Bunny,blue,2025-02-05 12:47:40+00:00,2025-02-05 12:47:50+00:00,1,75,0
8300,Mickey,red,2025-02-05 12:41:50+00:00,2025-02-05 12:42:00+00:00,1,100,1
8301,Bugs_Bunny,white,2025-02-05 12:39:20+00:00,2025-02-05 12:39:30+00:00,1,70,0
8302,Homer_Simpson,blue,2025-02-05 12:37:20+00:00,2025-02-05 12:37:30+00:00,1,75,1
8303,Homer_Simpson,blue,2025-02-05 12:35:10+00:00,2025-02-05 12:35:20+00:00,1,75,1
8304,Mickey,red,2025-02-05 12:32:20+00:00,2025-02-05 12:32:30+00:00,1,100,1
8305,Doraemon,grey,2025-02-05 12:30:00+00:00,2025-02-05 12:30:10+00:00,1,45,0
8306,Pikachu,red,2025-02-05 12:27:50+00:00,2025-02-05 12:28:00+00:00,1,100,1
8307,SpongeBob,white,2025-02-05 12:19:50+00:00,2025-02-05 12:20:00+00:00,1,70,0
8308,Bugs_Bunny,grey,2025-02-05 12:13:10+00:00,2025-02-05 12:13:20+00:00,1,45,1
8309,Scooby_Doo,brown,2025-02-05 12:12:30+00:00,2025-02-05 12:12:40+00:00,1,35,1
8310,Scooby_Doo,brown,2025-02-05 12:05:40+00:00,2025-02-05 12:05:50+00:00,1,35,1
8311,Doraemon,white,2025-02-05 11:58:10+00:00,2025-02-05 11:58:20+00:00,1,70,1
8312,Jerry,brown,2025-02-05 11:47:30+00:00,2025-02-05 11:47:40+00:00,1,35,1
8313,SpongeBob,blue,2025-02-05 11:45:00+00:00,2025-02-05 11:45:10+00:00,1,75,1
8314,Doraemon,blue,2025-02-05 11:33:40+00:00,2025-02-05 11:33:50+00:00,1,75,1
8315,Mickey,red,2025-02-05 11:23:20+00:00,2025-02-05 11:23:30+00:00,1,100,1
8316,Pikachu,blue,2025-02-05 11:21:00+00:00,2025-02-05 11:21:10+00:00,1,75,0
8317,Bugs_Bunny,red,2025-02-05 11:16:00+00:00,2025-02-05 11:16:10+00:00,1,100,0
8318,Pikachu,red,2025-02-05 11:09:10+00:00,2025-02-05 11:09:20+00:00,1,100,1
8319,Bugs_Bunny,grey,2025-02-05 11:02:20+00:00,2025-02-05 11:02:30+00:00,1,45,1
8320,Pikachu,red,2025-02-05 14:35:30+00:00,2025-02-05 14:35:40+00:00,1,100,1
8321,Bugs_Bunny,grey,2025-02-05 14:28:30+00:00,2025-02-05 14:28:40+00:00,1,45,1
8322,SpongeBob,yellow,2025-02-05 14:23:40+00:00,2025-02-05 14:23:50+00:00,1,50,1
8323,Tom,black,2025-02-05 14:23:10+00:00,2025-02-05 14:23:20+00:00,1,80,0
8324,Mickey,brown,2025-02-05 14:10:00+00:00,2025-02-05 14:10:10+00:00,1,35,0
8325,Scooby_Doo,brown,2025-02-05 14:07:20+00:00,2025-02-05 14:07:30+00:00,1,35,1
8326,Jerry,brown,2025-02-05 13:57:50+00:00,2025-02-05 13:58:00+00:00,1,35,1
8327,SpongeBob,yellow,2025-02-05 13:56:00+00:00,2025-02-05 13:56:10+00:00,1,50,1
8328,Doraemon,green,2025-02-05 13:54:30+00:00,2025-02-05 13:54:40+00:00,1,60,0
8329,SpongeBob,purple,2025-02-05 13:53:00+00:00,2025-02-05 13:53:10+00:00,1,40,0
8330,Pikachu,yellow,2025-02-05 13:41:20+00:00,2025-02-05 13:41:30+00:00,1,50,1
8331,Mickey,red,2025-02-05 13:33:30+00:00,2025-02-05 13:33:40+00:00,1,100,1
8332,Jerry,yellow,2025-02-05 13:29:20+00:00,2025-02-05 13:29:30+00:00,1,50,1
8333,Tom,grey,2025-02-05 13:28:20+00:00,2025-02-05 13:28:30+00:00,1,45,1
8334,Scooby_Doo,green,2025-02-05 13:10:40+00:00,2025-02-05 13:10:50+00:00,1,60,1
8335,Bugs_Bunny,yellow,2025-02-05 13:09:20+00:00,2025-02-05 13:09:30+00:00,1,50,0
8336,Jerry,yellow,2025-02-05 12:52:10+00:00,2025-02-05 12:52:20+00:00,1,50,1
8337,Doraemon,white,2025-02-05 12:51:40+00:00,2025-02-05 12:51:50+00:00,1,70,1
8338,Jerry,green,2025-02-05 12:50:30+00:00,2025-02-05 12:50:40+00:00,1,60,0
8339,Jerry,brown,2025-02-05 12:45:50+00:00,2025-02-05 12:46:00+00:00,2,70,2
8340,Homer_Simpson,yellow,2025-02-05 12:42:50+00:00,2025-02-05 12:43:00+00:00,1,50,1
8341,Homer_Simpson,blue,2025-02-05 12:40:10+00:00,2025-02-05 12:40:20+00:00,1,75,1
8342,Tom,grey,2025-02-05 12:29:30+00:00,2025-02-05 12:29:40+00:00,1,45,1
8343,Mickey,black,2025-02-05 12:28:30+00:00,2025-02-05 12:28:40+00:00,1,80,1
8344,Mickey,black,2025-02-05 12:23:50+00:00,2025-02-05 12:24:00+00:00,1,80,1
8345,Tom,grey,2025-02-05 12:20:20+00:00,2025-02-05 12:20:30+00:00,1,45,1
8346,Pikachu,red,2025-02-05 12:14:30+00:00,2025-02-05 12:14:40+00:00,1,100,1
8347,Tom,grey,2025-02-05 12:14:10+00:00,2025-02-05 12:14:20+00:00,1,45,1
8348,Jerry,yellow,2025-02-05 12:05:50+00:00,2025-02-05 12:06:00+00:00,1,50,1
8349,Doraemon,blue,2025-02-05 12:00:20+00:00,2025-02-05 12:00:30+00:00,1,75,1
8350,SpongeBob,yellow,2025-02-05 11:48:30+00:00,2025-02-05 11:48:40+00:00,2,100,2
8351,SpongeBob,yellow,2025-02-05 11:46:40+00:00,2025-02-05 11:46:50+00:00,1,50,1
8352,Pikachu,yellow,2025-02-05 11:40:20+00:00,2025-02-05 11:40:30+00:00,2,100,2
8353,Mickey,red,2025-02-05 11:39:30+00:00,2025-02-05 11:39:40+00:00,1,100,1
8354,Mickey,black,2025-02-05 11:39:10+00:00,2025-02-05 11:39:20+00:00,1,80,1
8355,Bugs_Bunny,grey,2025-02-05 11:38:30+00:00,2025-02-05 11:38:40+00:00,1,45,1
8356,Bugs_Bunny,grey,2025-02-05 11:25:50+00:00,2025-02-05 11:26:00+00:00,1,45,1
8357,SpongeBob,blue,2025-02-05 11:23:50+00:00,2025-02-05 11:24:00+00:00,1,75,1
8358,Pikachu,red,2025-02-05 11:17:10+00:00,2025-02-05 11:17:20+00:00,1,100,1
8359,SpongeBob,blue,2025-02-05 11:15:50+00:00,2025-02-05 11:16:00+00:00,2,150,2
8360,SpongeBob,yellow,2025-02-05 11:08:10+00:00,2025-02-05 11:08:20+00:00,1,50,1
8361,Homer_Simpson,blue,2025-02-05 11:05:20+00:00,2025-02-05 11:05:30+00:00,1,75,1
8362,Mickey,grey,2025-02-05 14:46:30+00:00,2025-02-05 14:46:40+00:00,1,45,0
8363,Tom,blue,2025-02-05 14:45:00+00:00,2025-02-05 14:45:10+00:00,1,75,1
8364,Pikachu,purple,2025-02-05 14:40:20+00:00,2025-02-05 14:40:30+00:00,1,40,0
8365,Homer_Simpson,yellow,2025-02-05 14:37:50+00:00,2025-02-05 14:38:00+00:00,1,50,1
8366,Tom,blue,2025-02-05 14:33:20+00:00,2025-02-05 14:33:30+00:00,1,75,1
8367,Homer_Simpson,blue,2025-02-05 14:30:40+00:00,2025-02-05 14:30:50+00:00,1,75,1
8368,Pikachu,yellow,2025-02-05 14:30:00+00:00,2025-02-05 14:30:10+00:00,1,50,1
8369,Pikachu,red,2025-02-05 14:27:20+00:00,2025-02-05 14:27:30+00:00,1,100,1
8370,Doraemon,black,2025-02-05 14:27:10+00:00,2025-02-05 14:27:20+00:00,1,80,0
8371,Doraemon,purple,2025-02-05 14:23:10+00:00,2025-02-05 14:23:20+00:00,1,40,0
8372,Jerry,orange,2025-02-05 14:20:50+00:00,2025-02-05 14:21:00+00:00,1,30,0
8373,SpongeBob,yellow,2025-02-05 14:19:00+00:00,2025-02-05 14:19:10+00:00,1,50,1
8374,Homer_Simpson,blue,2025-02-05 14:12:10+00:00,2025-02-05 14:12:20+00:00,1,75,1
8375,Tom,grey,2025-02-05 14:03:50+00:00,2025-02-05 14:04:00+00:00,1,45,1
8376,Pikachu,purple,2025-02-05 14:02:10+00:00,2025-02-05 14:02:20+00:00,1,40,0
8377,SpongeBob,yellow,2025-02-05 14:01:50+00:00,2025-02-05 14:02:00+00:00,2,100,2
8378,Scooby_Doo,green,2025-02-05 13:49:40+00:00,2025-02-05 13:49:50+00:00,1,60,1
8379,Mickey,red,2025-02-05 13:40:40+00:00,2025-02-05 13:40:50+00:00,1,100,1
8380,Bugs_Bunny,orange,2025-02-05 13:30:10+00:00,2025-02-05 13:30:20+00:00,1,30,1
8381,Scooby_Doo,brown,2025-02-05 13:28:00+00:00,2025-02-05 13:28:10+00:00,1,35,1
8382,Bugs_Bunny,grey,2025-02-05 13:25:50+00:00,2025-02-05 13:26:00+00:00,1,45,1
8383,Homer_Simpson,black,2025-02-05 13:25:00+00:00,2025-02-05 13:25:10+00:00,1,80,0
8384,Bugs_Bunny,grey,2025-02-05 13:15:30+00:00,2025-02-05 13:15:40+00:00,1,45,1
8385,Scooby_Doo,green,2025-02-05 13:13:50+00:00,2025-02-05 13:14:00+00:00,1,60,1
8386,Scooby_Doo,purple,2025-02-05 13:10:00+00:00,2025-02-05 13:10:10+00:00,1,40,0
8387,Pikachu,green,2025-02-05 12:49:40+00:00,2025-02-05 12:49:50+00:00,1,60,0
8388,Doraemon,white,2025-02-05 12:41:40+00:00,2025-02-05 12:41:50+00:00,1,70,1
8389,Pikachu,yellow,2025-02-05 12:39:30+00:00,2025-02-05 12:39:40+00:00,1,50,1
8390,Mickey,orange,2025-02-05 12:39:00+00:00,2025-02-05 12:39:10+00:00,1,30,0
8391,Pikachu,yellow,2025-02-05 12:26:00+00:00,2025-02-05 12:26:10+00:00,1,50,1
8392,SpongeBob,yellow,2025-02-05 12:20:30+00:00,2025-02-05 12:20:40+00:00,1,50,1
8393,Homer_Simpson,blue,2025-02-05 12:19:20+00:00,2025-02-05 12:19:30+00:00,1,75,1
8394,Tom,blue,2025-02-05 12:17:30+00:00,2025-02-05 12:17:40+00:00,1,75,1
8395,Tom,blue,2025-02-05 12:13:00+00:00,2025-02-05 12:13:10+00:00,1,75,1
8396,Mickey,red,2025-02-05 12:10:30+00:00,2025-02-05 12:10:40+00:00,2,200,2
8397,Homer_Simpson,brown,2025-02-05 12:07:30+00:00,2025-02-05 12:07:40+00:00,1,35,0
8398,SpongeBob,white,2025-02-05 12:01:20+00:00,2025-02-05 12:01:30+00:00,1,70,0
8399,Homer_Simpson,grey,2025-02-05 11:43:00+00:00,2025-02-05 11:43:10+00:00,1,45,0
8400,Jerry,blue,2025-02-05 11:42:50+00:00,2025-02-05 11:43:00+00:00,1,75,0
8401,Homer_Simpson,blue,2025-02-05 11:19:00+00:00,2025-02-05 11:19:10+00:00,1,75,1
8402,Doraemon,brown,2025-02-05 11:18:20+00:00,2025-02-05 11:18:30+00:00,1,35,0
8403,Homer_Simpson,yellow,2025-02-05 11:11:10+00:00,2025-02-05 11:11:20+00:00,1,50,1
8404,Homer_Simpson,grey,2025-02-05 11:07:40+00:00,2025-02-05 11:07:50+00:00,1,45,0
8405,Mickey,green,2025-02-05 11:02:10+00:00,2025-02-05 11:02:20+00:00,1,60,0
8406,Mickey,orange,2025-02-05 14:32:20+00:00,2025-02-05 14:32:30+00:00,1,30,0
8407,Jerry,yellow,2025-02-05 14:29:50+00:00,2025-02-05 14:30:00+00:00,1,50,1
8408,Jerry,yellow,2025-02-05 14:26:20+00:00,2025-02-05 14:26:30+00:00,2,100,2
8409,Bugs_Bunny,orange,2025-02-05 14:26:10+00:00,2025-02-05 14:26:20+00:00,2,60,2
8410,Pikachu,black,2025-02-05 14:25:40+00:00,2025-02-05 14:25:50+00:00,1,80,0
8411,Pikachu,red,2025-02-05 14:23:50+00:00,2025-02-05 14:24:00+00:00,1,100,1
8412,Doraemon,yellow,2025-02-05 14:21:30+00:00,2025-02-05 14:21:40+00:00,1,50,0
8413,Doraemon,blue,2025-02-05 14:21:10+00:00,2025-02-05 14:21:20+00:00,2,150,2
8414,Bugs_Bunny,orange,2025-02-05 14:21:00+00:00,2025-02-05 14:21:10+00:00,1,30,1
8415,Pikachu,yellow,2025-02-05 14:18:50+00:00,2025-02-05 14:19:00+00:00,1,50,1
8416,Scooby_Doo,green,2025-02-05 14:18:30+00:00,2025-02-05 14:18:40+00:00,1,60,1
8417,Pikachu,grey,2025-02-05 14:14:40+00:00,2025-02-05 14:14:50+00:00,1,45,0
8418,Doraemon,white,2025-02-05 14:11:40+00:00,2025-02-05 14:11:50+00:00,1,70,1
8419,Homer_Simpson,yellow,2025-02-05 14:09:20+00:00,2025-02-05 14:09:30+00:00,1,50,1
8420,SpongeBob,blue,2025-02-05 14:07:50+00:00,2025-02-05 14:08:00+00:00,1,75,1
8421,SpongeBob,purple,2025-02-05 14:05:40+00:00,2025-02-05 14:05:50+00:00,1,40,0
8422,Mickey,red,2025-02-05 14:01:00+00:00,2025-02-05 14:01:10+00:00,1,100,1
8423,SpongeBob,blue,2025-02-05 13:58:50+00:00,2025-02-05 13:59:00+00:00,1,75,1
8424,Scooby_Doo,red,2025-02-05 13:55:40+00:00,2025-02-05 13:55:50+00:00,1,100,0
8425,Homer_Simpson,blue,2025-02-05 13:46:30+00:00,2025-02-05 13:46:40+00:00,1,75,1
8426,Bugs_Bunny,orange,2025-02-05 13:45:40+00:00,2025-02-05 13:45:50+00:00,2,60,2
8427,Jerry,brown,2025-02-05 13:39:10+00:00,2025-02-05 13:39:20+00:00,2,70,2
8428,Mickey,orange,2025-02-05 13:33:20+00:00,2025-02-05 13:33:30+00:00,1,30,0
8429,Tom,grey,2025-02-05 13:24:40+00:00,2025-02-05 13:24:50+00:00,2,90,2
8430,Mickey,black,2025-02-05 13:23:50+00:00,2025-02-05 13:24:00+00:00,1,80,1
8431,Mickey,red,2025-02-05 13:19:10+00:00,2025-02-05 13:19:20+00:00,1,100,1
8432,Pikachu,brown,2025-02-05 13:08:50+00:00,2025-02-05 13:09:00+00:00,1,35,0
8433,Scooby_Doo,purple,2025-02-05 13:05:50+00:00,2025-02-05 13:06:00+00:00,1,40,0
8434,Mickey,red,2025-02-05 13:03:30+00:00,2025-02-05 13:03:40+00:00,2,200,2
8435,Bugs_Bunny,orange,2025-02-05 12:56:40+00:00,2025-02-05 12:56:50+00:00,1,30,1
8436,SpongeBob,yellow,2025-02-05 12:50:50+00:00,2025-02-05 12:51:00+00:00,1,50,1
8437,Tom,purple,2025-02-05 12:43:40+00:00,2025-02-05 12:43:50+00:00,1,40,0
8438,Tom,blue,2025-02-05 12:42:20+00:00,2025-02-05 12:42:30+00:00,1,75,1
8439,Jerry,orange,2025-02-05 12:40:00+00:00,2025-02-05 12:40:10+00:00,1,30,0
8440,SpongeBob,blue,2025-02-05 12:38:50+00:00,2025-02-05 12:39:00+00:00,1,75,1
8441,Jerry,red,2025-02-05 12:37:20+00:00,2025-02-05 12:37:30+00:00,1,100,0
8442,Jerry,red,2025-02-05 12:35:10+00:00,2025-02-05 12:35:20+00:00,1,100,0
8443,Scooby_Doo,brown,2025-02-05 12:24:20+00:00,2025-02-05 12:24:30+00:00,1,35,1
8444,Doraemon,white,2025-02-05 12:12:40+00:00,2025-02-05 12:12:50+00:00,1,70,1
8445,Homer_Simpson,yellow,2025-02-05 11:53:00+00:00,2025-02-05 11:53:10+00:00,1,50,1
8446,Homer_Simpson,blue,2025-02-05 11:52:10+00:00,2025-02-05 11:52:20+00:00,1,75,1
8447,Doraemon,blue,2025-02-05 11:51:20+00:00,2025-02-05 11:51:30+00:00,1,75,1
8448,Tom,orange,2025-02-05 11:45:10+00:00,2025-02-05 11:45:20+00:00,1,30,0
8449,Doraemon,brown,2025-02-05 11:43:50+00:00,2025-02-05 11:44:00+00:00,1,35,0
8450,Scooby_Doo,green,2025-02-05 11:39:40+00:00,2025-02-05 11:39:50+00:00,1,60,1
8451,SpongeBob,yellow,2025-02-05 11:35:50+00:00,2025-02-05 11:36:00+00:00,1,50,1
8452,Tom,grey,2025-02-05 11:28:40+00:00,2025-02-05 11:28:50+00:00,1,45,1
8453,SpongeBob,yellow,2025-02-05 11:28:10+00:00,2025-02-05 11:28:20+00:00,1,50,1
8454,Tom,white,2025-02-05 11:27:40+00:00,2025-02-05 11:27:50+00:00,1,70,0
8455,SpongeBob,red,2025-02-05 11:23:20+00:00,2025-02-05 11:23:30+00:00,1,100,0
8456,Jerry,brown,2025-02-05 11:12:20+00:00,2025-02-05 11:12:30+00:00,2,70,2
8457,Mickey,green,2025-02-05 14:40:30+00:00,2025-02-05 14:40:40+00:00,1,60,0
8458,Bugs_Bunny,purple,2025-02-05 14:37:00+00:00,2025-02-05 14:37:10+00:00,1,40,0
8459,Pikachu,red,2025-02-05 14:26:40+00:00,2025-02-05 14:26:50+00:00,1,100,1
8460,Scooby_Doo,white,2025-02-05 14:19:00+00:00,2025-02-05 14:19:10+00:00,1,70,0
8461,SpongeBob,yellow,2025-02-05 14:08:20+00:00,2025-02-05 14:08:30+00:00,2,100,2
8462,Scooby_Doo,black,2025-02-05 14:03:00+00:00,2025-02-05 14:03:10+00:00,1,80,0
8463,Pikachu,black,2025-02-05 13:52:50+00:00,2025-02-05 13:53:00+00:00,1,80,0
8464,Homer_Simpson,yellow,2025-02-05 13:48:20+00:00,2025-02-05 13:48:30+00:00,1,50,1
8465,Bugs_Bunny,grey,2025-02-05 13:48:10+00:00,2025-02-05 13:48:20+00:00,1,45,1
8466,SpongeBob,green,2025-02-05 13:41:20+00:00,2025-02-05 13:41:30+00:00,1,60,0
8467,Bugs_Bunny,grey,2025-02-05 13:29:40+00:00,2025-02-05 13:29:50+00:00,1,45,1
8468,Mickey,brown,2025-02-05 13:17:40+00:00,2025-02-05 13:17:50+00:00,1,35,0
8469,SpongeBob,white,2025-02-05 13:08:00+00:00,2025-02-05 13:08:10+00:00,1,70,0
8470,Pikachu,red,2025-02-05 13:07:40+00:00,2025-02-05 13:07:50+00:00,1,100,1
8471,Jerry,yellow,2025-02-05 13:06:30+00:00,2025-02-05 13:06:40+00:00,3,150,3
8472,Tom,blue,2025-02-05 13:03:10+00:00,2025-02-05 13:03:20+00:00,1,75,1
8473,Bugs_Bunny,orange,2025-02-05 13:02:20+00:00,2025-02-05 13:02:30+00:00,2,60,2
8474,Scooby_Doo,brown,2025-02-05 13:00:20+00:00,2025-02-05 13:00:30+00:00,1,35,1
8475,Tom,black,2025-02-05 12:56:10+00:00,2025-02-05 12:56:20+00:00,1,80,0
8476,Scooby_Doo,green,2025-02-05 12:36:10+00:00,2025-02-05 12:36:20+00:00,1,60,1
8477,Scooby_Doo,green,2025-02-05 12:30:40+00:00,2025-02-05 12:30:50+00:00,1,60,1
8478,Jerry,yellow,2025-02-05 12:18:20+00:00,2025-02-05 12:18:30+00:00,1,50,1
8479,Pikachu,brown,2025-02-05 12:13:10+00:00,2025-02-05 12:13:20+00:00,1,35,0
8480,Bugs_Bunny,grey,2025-02-05 12:09:40+00:00,2025-02-05 12:09:50+00:00,1,45,1
8481,Scooby_Doo,green,2025-02-05 12:04:00+00:00,2025-02-05 12:04:10+00:00,1,60,1
8482,Tom,blue,2025-02-05 12:00:50+00:00,2025-02-05 12:01:00+00:00,1,75,1
8483,Homer_Simpson,brown,2025-02-05 11:56:40+00:00,2025-02-05 11:56:50+00:00,1,35,0
8484,Bugs_Bunny,orange,2025-02-05 11:48:30+00:00,2025-02-05 11:48:40+00:00,1,30,1
8485,Mickey,orange,2025-02-05 11:46:10+00:00,2025-02-05 11:46:20+00:00,1,30,0
8486,Doraemon,brown,2025-02-05 11:45:20+00:00,2025-02-05 11:45:30+00:00,1,35,0
8487,Scooby_Doo,brown,2025-02-05 11:35:00+00:00,2025-02-05 11:35:10+00:00,3,105,3
8488,Tom,purple,2025-02-05 11:33:50+00:00,2025-02-05 11:34:00+00:00,1,40,0
8489,Tom,blue,2025-02-05 11:28:50+00:00,2025-02-05 11:29:00+00:00,2,150,2
8490,SpongeBob,black,2025-02-05 11:28:40+00:00,2025-02-05 11:28:50+00:00,1,80,0
8491,Bugs_Bunny,grey,2025-02-05 11:16:30+00:00,2025-02-05 11:16:40+00:00,1,45,1
8492,Bugs_Bunny,grey,2025-02-05 11:13:40+00:00,2025-02-05 11:13:50+00:00,1,45,1
8493,Pikachu,yellow,2025-02-05 11:06:20+00:00,2025-02-05 11:06:30+00:00,3,150,3
8494,Pikachu,red,2025-02-05 14:37:20+00:00,2025-02-05 14:37:30+00:00,1,100,1
8495,Pikachu,red,2025-02-05 14:33:00+00:00,2025-02-05 14:33:10+00:00,1,100,1
8496,SpongeBob,yellow,2025-02-05 14:32:50+00:00,2025-02-05 14:33:00+00:00,1,50,1
8497,Tom,grey,2025-02-05 14:24:40+00:00,2025-02-05 14:24:50+00:00,1,45,1
8498,Doraemon,green,2025-02-05 14:16:50+00:00,2025-02-05 14:17:00+00:00,1,60,0
8499,Pikachu,yellow,2025-02-05 14:13:50+00:00,2025-02-05 14:14:00+00:00,2,100,2
8500,Scooby_Doo,green,2025-02-05 14:11:50+00:00,2025-02-05 14:12:00+00:00,1,60,1
8501,Doraemon,blue,2025-02-05 14:04:30+00:00,2025-02-05 14:04:40+00:00,1,75,1
8502,Homer_Simpson,grey,2025-02-05 14:02:10+00:00,2025-02-05 14:02:20+00:00,1,45,0
8503,Mickey,orange,2025-02-05 13:56:10+00:00,2025-02-05 13:56:20+00:00,1,30,0
8504,Tom,brown,2025-02-05 13:53:30+00:00,2025-02-05 13:53:40+00:00,1,35,0
8505,Mickey,red,2025-02-05 13:47:20+00:00,2025-02-05 13:47:30+00:00,1,100,1
8506,Doraemon,brown,2025-02-05 13:46:10+00:00,2025-02-05 13:46:20+00:00,1,35,0
8507,Jerry,yellow,2025-02-05 13:42:10+00:00,2025-02-05 13:42:20+00:00,1,50,1
8508,Tom,purple,2025-02-05 13:36:00+00:00,2025-02-05 13:36:10+00:00,1,40,0
8509,Homer_Simpson,blue,2025-02-05 13:32:30+00:00,2025-02-05 13:32:40+00:00,1,75,1
8510,SpongeBob,blue,2025-02-05 13:18:50+00:00,2025-02-05 13:19:00+00:00,1,75,1
8511,Mickey,red,2025-02-05 13:16:40+00:00,2025-02-05 13:16:50+00:00,1,100,1
8512,Tom,blue,2025-02-05 13:16:10+00:00,2025-02-05 13:16:20+00:00,2,150,2
8513,SpongeBob,yellow,2025-02-05 13:07:30+00:00,2025-02-05 13:07:40+00:00,1,50,1
8514,Tom,yellow,2025-02-05 13:05:20+00:00,2025-02-05 13:05:30+00:00,1,50,0
8515,SpongeBob,blue,2025-02-05 13:03:20+00:00,2025-02-05 13:03:30+00:00,1,75,1
8516,Scooby_Doo,red,2025-02-05 12:56:30+00:00,2025-02-05 12:56:40+00:00,1,100,0
8517,Tom,black,2025-02-05 12:54:00+00:00,2025-02-05 12:54:10+00:00,1,80,0
8518,Bugs_Bunny,orange,2025-02-05 12:52:50+00:00,2025-02-05 12:53:00+00:00,1,30,1
8519,Homer_Simpson,yellow,2025-02-05 12:52:30+00:00,2025-02-05 12:52:40+00:00,1,50,1
8520,Mickey,red,2025-02-05 12:51:50+00:00,2025-02-05 12:52:00+00:00,1,100,1
8521,Doraemon,white,2025-02-05 12:47:10+00:00,2025-02-05 12:47:20+00:00,1,70,1
8522,Scooby_Doo,blue,2025-02-05 12:45:20+00:00,2025-02-05 12:45:30+00:00,1,75,0
8523,Pikachu,yellow,2025-02-05 12:42:10+00:00,2025-02-05 12:42:20+00:00,1,50,1
8524,Pikachu,white,2025-02-05 12:36:10+00:00,2025-02-05 12:36:20+00:00,1,70,0
8525,Tom,grey,2025-02-05 12:31:10+00:00,2025-02-05 12:31:20+00:00,2,90,2
8526,SpongeBob,blue,2025-02-05 12:25:40+00:00,2025-02-05 12:25:50+00:00,1,75,1
8527,Homer_Simpson,yellow,2025-02-05 12:21:20+00:00,2025-02-05 12:21:30+00:00,2,100,2
8528,Scooby_Doo,purple,2025-02-05 12:11:00+00:00,2025-02-05 12:11:10+00:00,1,40,0
8529,Doraemon,blue,2025-02-05 12:09:00+00:00,2025-02-05 12:09:10+00:00,2,150,2
8530,SpongeBob,blue,2025-02-05 12:07:10+00:00,2025-02-05 12:07:20+00:00,1,75,1
8531,Bugs_Bunny,orange,2025-02-05 12:02:20+00:00,2025-02-05 12:02:30+00:00,1,30,1
